,restaurant_name,link_to_restaurant,category,review_count
2744,Chez Yannick,https://www.yelp.fr/biz/chez-yannick-paris-3,Crêperies,19
2745,Crêperie du Parc,https://www.yelp.fr/biz/cr%C3%AAperie-du-parc-paris-5,Crêperies,10
2746,Mad’eo,https://www.yelp.fr/biz/mad-eo-paris-2,Crêperies,15
2747,Crêperie du Vieux Journal,https://www.yelp.fr/biz/cr%C3%AAperie-du-vieux-journal-paris-4,Crêperies,11
2748,Alfred,https://www.yelp.fr/biz/alfred-paris-4,Crêperies,1
2749,Paraidis,https://www.yelp.fr/biz/paraidis-paris,Crêperies,2
2750,A Vaugirard,https://www.yelp.fr/biz/a-vaugirard-paris,Crêperies,4
2751,Bretons,https://www.yelp.fr/biz/bretons-paris,Crêperies,4
2752,Le Bistrot D’Imogène,https://www.yelp.fr/biz/le-bistrot-d-imog%C3%A8ne-paris-2,Crêperies,2
2753,Crêperie du Cloître,https://www.yelp.fr/biz/cr%C3%AAperie-du-clo%C3%AEtre-paris-2,Crêperies,35
2754,Bomby’s Café,https://www.yelp.fr/biz/bombys-caf%C3%A9-paris-4,Crêperies,1
2755,La Crêpe d’Or,https://www.yelp.fr/biz/la-cr%C3%AApe-d-or-paris,Crêperies,14
2756,Framboise,https://www.yelp.fr/biz/framboise-paris-20,Crêperies,199
2757,Crêperie de Turenne,https://www.yelp.fr/biz/cr%C3%AAperie-de-turenne-paris,Crêperies,1
2758,MARDI,https://www.yelp.fr/biz/mardi-paris-5,Crêperies,8
2759,Brother’s Crêpes & Café,https://www.yelp.fr/biz/brothers-cr%C3%AApes-et-caf%C3%A9-paris-2,Crêperies,2
2760,Le Mogador,https://www.yelp.fr/biz/le-mogador-paris-2,Crêperies,10
2761,Culture Crêpes,https://www.yelp.fr/biz/culture-cr%C3%AApes-paris,Crêperies,30
2762,Crêperie de Cluny,https://www.yelp.fr/biz/cr%C3%AAperie-de-cluny-paris-2,Crêperies,92
2763,Le Cap Breton,https://www.yelp.fr/biz/le-cap-breton-paris-5,Crêperies,2
2764,Page 35,https://www.yelp.fr/biz/page-35-paris,Crêperies,41
2765,Les Écuries,https://www.yelp.fr/biz/les-%C3%A9curies-paris-2,Crêperies,45
2766,La Crêperie Bastille,https://www.yelp.fr/biz/la-cr%C3%AAperie-bastille-paris,Crêperies,2
2767,Au P’tit Grec Châtelet,https://www.yelp.fr/biz/au-p-tit-grec-ch%C3%A2telet-paris,Crêperies,1
2768,Délicieux Montmartre,https://www.yelp.fr/biz/d%C3%A9licieux-montmartre-pantin,Crêperies,2
2769,Le Rapide Montmartre,https://www.yelp.fr/biz/le-rapide-montmartre-paris,Crêperies,4
2770,Alizée Crêperie Gourmet,https://www.yelp.fr/biz/aliz%C3%A9e-cr%C3%AAperie-gourmet-paris-4,Crêperies,12
2771,Au Rendez-vous des Gourmets,https://www.yelp.fr/biz/au-rendez-vous-des-gourmets-paris,Crêperies,2
2772,Aux Ducs de Bourgogne,https://www.yelp.fr/biz/aux-ducs-de-bourgogne-paris,Crêperies,20
2775,Crêperie de Quiberon,https://www.yelp.fr/biz/cr%C3%AAperie-de-quiberon-paris,Crêperies,6
2776,Le Minos,https://www.yelp.fr/biz/le-minos-paris,Crêperies,5
2778,21 Martorell,https://www.yelp.fr/biz/21-martorell-paris-3,Crêperies,7
2779,Crep a Bord,https://www.yelp.fr/biz/crep-a-bord-paris,Crêperies,1
2780,CrêpoloG,https://www.yelp.fr/biz/cr%C3%AApolog-paris-2,Crêperies,10
2781,Au Lys d’Argent,https://www.yelp.fr/biz/au-lys-d-argent-paris,Crêperies,22
2783,Chez Maxence,https://www.yelp.fr/biz/chez-maxence-paris,Crêperies,3
2785,Le Grenier à Pommes,https://www.yelp.fr/biz/le-grenier-%C3%A0-pommes-paris-4,Crêperies,4
2786,Food Breizh,https://www.yelp.fr/biz/food-breizh-paris,Crêperies,11
2787,Le Petit Barboteur,https://www.yelp.fr/biz/le-petit-barboteur-paris,Crêperies,3
2788,Café Lou Cantou,https://www.yelp.fr/biz/caf%C3%A9-lou-cantou-paris-2,Crêperies,3
2789,Au Coeur du Neuvième,https://www.yelp.fr/biz/au-coeur-du-neuvi%C3%A8me-paris,Crêperies,2
2790,Kenavo Bar,https://www.yelp.fr/biz/kenavo-bar-paris,Crêperies,1
2792,Patakrep,https://www.yelp.fr/biz/patakrep-paris,Crêperies,8
2795,Casa di Panini,https://www.yelp.fr/biz/casa-di-panini-paris,Crêperies,1
2796,Creperie Port Manech,https://www.yelp.fr/biz/creperie-port-manech-paris,Crêperies,26
2797,La Galette Électrique,https://www.yelp.fr/biz/la-galette-%C3%A9lectrique-paris,Crêperies,3
2798,Le Dauphin,https://www.yelp.fr/biz/le-dauphin-paris-5,Crêperies,1
2800,Nadia,https://www.yelp.fr/biz/nadia-paris,Crêperies,8
2801,Creperie de Pontivy,https://www.yelp.fr/biz/creperie-de-pontivy-paris,Crêperies,18
2802,Chez Alain Miam Miam,https://www.yelp.fr/biz/chez-alain-miam-miam-paris,Crêperies,160
2805,Oh! Faim Gourmet,https://www.yelp.fr/biz/oh-faim-gourmet-paris,Crêperies,2
2806,Sur le Pouce,https://www.yelp.fr/biz/sur-le-pouce-paris-2,Crêperies,5
2808,Crêpe Avenue,https://www.yelp.fr/biz/cr%C3%AApe-avenue-paris-2,Crêperies,32
2809,Candelma,https://www.yelp.fr/biz/candelma-paris,Crêperies,9
2810,Tu Fais ta Crêpe,https://www.yelp.fr/biz/tu-fais-ta-cr%C3%AApe-paris-2,Crêperies,2
2811,Crêpe de la Joie,https://www.yelp.fr/biz/cr%C3%AApe-de-la-joie-paris,Crêperies,6
2813,Crêperie L’Eden d’Armor,https://www.yelp.fr/biz/cr%C3%AAperie-l-eden-d-armor-paris,Crêperies,3
2814,Ty Galettes,https://www.yelp.fr/biz/ty-galettes-paris,Crêperies,3
2815,Les frangines,https://www.yelp.fr/biz/les-frangines-paris-10,Crêperies,3
2816,Le Comptoir de la Crêpe,https://www.yelp.fr/biz/le-comptoir-de-la-cr%C3%AApe-clichy,Crêperies,1
2817,La Folie Douce,https://www.yelp.fr/biz/la-folie-douce-paris,Crêperies,3
2818,La Petite Bretonne,https://www.yelp.fr/biz/la-petite-bretonne-paris-3,Crêperies,16
2819,Le Sarrasin et le Froment,https://www.yelp.fr/biz/le-sarrasin-et-le-froment-paris-04,Crêperies,32
2820,L’Atelier Mikki,https://www.yelp.fr/biz/l-atelier-mikki-paris-2,Crêperies,1
2822,Crêperie des Artistes,https://www.yelp.fr/biz/cr%C3%AAperie-des-artistes-paris,Crêperies,8
2823,La Galette du Moulin,https://www.yelp.fr/biz/la-galette-du-moulin-paris,Crêperies,6
2824,French Waffle,https://www.yelp.fr/biz/french-waffle-paris,Crêperies,11
2825,Belle Ile,https://www.yelp.fr/biz/belle-ile-paris,Crêperies,2
2826,Au P’tit Normand,https://www.yelp.fr/biz/au-p-tit-normand-paris,Crêperies,2
2828,Café Notre Dame,https://www.yelp.fr/biz/caf%C3%A9-notre-dame-paris,Crêperies,1
2829,Au P’tit Doré,https://www.yelp.fr/biz/au-p-tit-dor%C3%A9-paris,Crêperies,1
2830,Chez Didine,https://www.yelp.fr/biz/chez-didine-paris,Crêperies,5
2831,Crêperie du Manoir Breton,https://www.yelp.fr/biz/cr%C3%AAperie-du-manoir-breton-paris,Crêperies,40
2832,L’Elfe Assis,https://www.yelp.fr/biz/l-elfe-assis-levallois-perret,Crêperies,9
2833,Le Petit Grumeau,https://www.yelp.fr/biz/le-petit-grumeau-paris,Crêperies,7
2834,Le Blé en Herbe,https://www.yelp.fr/biz/le-bl%C3%A9-en-herbe-clamart,Crêperies,7
2835,Crêperie Meline’s,https://www.yelp.fr/biz/cr%C3%AAperie-melines-paris,Crêperies,2
2836,L’entremer,https://www.yelp.fr/biz/l-entremer-rueil-malmaison,Crêperies,2
2837,Crêperie Léa,https://www.yelp.fr/biz/cr%C3%AAperie-l%C3%A9a-montrouge,Crêperies,1
2838,nezbullon,https://www.yelp.fr/biz/nezbullon-paris,Crêperies,1
2839,Rozell Café,https://www.yelp.fr/biz/rozell-caf%C3%A9-paris,Crêperies,12
2840,MAYYA,https://www.yelp.fr/biz/mayya-paris,Crêperies,2
2841,L’Atelier - Artisan Crêpier,https://www.yelp.fr/biz/l-atelier-artisan-cr%C3%AApier-paris-4,Crêperies,7
2842,Framboise,https://www.yelp.fr/biz/framboise-paris-19,Crêperies,17
2843,Kasha,https://www.yelp.fr/biz/kasha-paris,Crêperies,2
2844,La Crêperie du Coin,https://www.yelp.fr/biz/la-cr%C3%AAperie-du-coin-ch%C3%A2tillon-2,Crêperies,8
2845,Les Glénan,https://www.yelp.fr/biz/les-gl%C3%A9nan-paris,Crêperies,7
2846,Oh! Regalade,https://www.yelp.fr/biz/oh-regalade-paris,Crêperies,7
2847,Crêperie l’Etoile,https://www.yelp.fr/biz/cr%C3%AAperie-l-etoile-paris-2,Crêperies,2
2848,Ty Briez,https://www.yelp.fr/biz/ty-briez-paris,Crêperies,60
2849,Bonito Y Sabroso,https://www.yelp.fr/biz/bonito-y-sabroso-paris,Cubain,1
2850,Hierbabuena,https://www.yelp.fr/biz/hierbabuena-paris,Cubain,1
2851,Cubana Café,https://www.yelp.fr/biz/cubana-caf%C3%A9-paris-2,Cubain,121
2852,El Paladar,https://www.yelp.fr/biz/el-paladar-paris,Cubain,1
2853,Cuba Compagnie,https://www.yelp.fr/biz/cuba-compagnie-paris-2,Cubain,169
2854,Havanita,https://www.yelp.fr/biz/havanita-paris-2,Cubain,134
2855,Café Cantante,https://www.yelp.fr/biz/caf%C3%A9-cantante-paris-4,Cubain,17
2856,El Bayamo,https://www.yelp.fr/biz/el-bayamo-paris,Cubain,1
2861,Copenhague,https://www.yelp.fr/biz/copenhague-paris,Danois,14
2864,Ducky’s,https://www.yelp.fr/biz/duckys-paris-4,Dim Sum,20
2866,Yoom,https://www.yelp.fr/biz/yoom-paris-5,Dim Sum,62
2870,Yoom,https://www.yelp.fr/biz/yoom-paris-2,Dim Sum,18
2871,Mum Dim Sum,https://www.yelp.fr/biz/mum-dim-sum-paris-5,Dim Sum,36
2875,Bar a Dim Sum,https://www.yelp.fr/biz/bar-a-dim-sum-paris,Dim Sum,3
2878,Petit Vapeur,https://www.yelp.fr/biz/petit-vapeur-paris,Dim Sum,2
2879,Pinja Raviolis,https://www.yelp.fr/biz/pinja-raviolis-paris,Dim Sum,2
2883,Chez Wang,https://www.yelp.fr/biz/chez-wang-paris-2,Dim Sum,3
2884,Bothé,https://www.yelp.fr/biz/both%C3%A9-paris,Dim Sum,4
2885,Bao Bao,https://www.yelp.fr/biz/bao-bao-paris,Dim Sum,5
2887,Yikou,https://www.yelp.fr/biz/yikou-paris,Dim Sum,8
2888,Yoom,https://www.yelp.fr/biz/yoom-paris-4,Dim Sum,5
2889,Beijing8,https://www.yelp.fr/biz/beijing8-paris-2,Dim Sum,7
2890,Le Président,https://www.yelp.fr/biz/le-pr%C3%A9sident-paris-7,Dim Sum,67
2891,Asie Express,https://www.yelp.fr/biz/asie-express-paris,Dim Sum,1
2892,Rice & Noodle,https://www.yelp.fr/biz/rice-et-noodle-paris,Dim Sum,15
2893,Palais Cristal,https://www.yelp.fr/biz/palais-cristal-paris-4,Dim Sum,1
2895,Banh Mi K.V.,https://www.yelp.fr/biz/banh-mi-k-v-paris,Dim Sum,1
2896,Tong Yen,https://www.yelp.fr/biz/tong-yen-paris-3,Dim Sum,20
2897,Guan Guan Yuan,https://www.yelp.fr/biz/guan-guan-yuan-paris-2,Dim Sum,3
2902,Happy Bowl,https://www.yelp.fr/biz/happy-bowl-paris,Dim Sum,1
2905,HD Diner,https://www.yelp.fr/biz/hd-diner-paris-2,Diner Américain,153
2917,Workshop Paris,https://www.yelp.fr/biz/workshop-paris-paris-2,Diner Américain,21
2918,McCoy Café,https://www.yelp.fr/biz/mccoy-caf%C3%A9-paris,Diner Américain,7
2920,Memphis Coffee,https://www.yelp.fr/biz/memphis-coffee-paris,Diner Américain,1
2924,Le Lup,https://www.yelp.fr/biz/le-lup-paris,Diner Américain,7
2925,L’Atelier 197,https://www.yelp.fr/biz/l-atelier-197-paris,Diner Américain,11
2926,César Palace,https://www.yelp.fr/biz/c%C3%A9sar-palace-paris-2,Diner Américain,11
2928,Trancher,https://www.yelp.fr/biz/trancher-paris,Diner Américain,3
2930,HD Diner,https://www.yelp.fr/biz/hd-diner-puteaux,Diner Américain,11
2931,Les Coulisses,https://www.yelp.fr/biz/les-coulisses-paris-5,Cuisine d'Europe de l'est,2
2932,Colchide,https://www.yelp.fr/biz/colchide-paris-2,Cuisine d'Europe de l'est,5
2933,Chez Christina,https://www.yelp.fr/biz/chez-christina-paris,Cuisine d'Europe de l'est,1
2935,Ik Grandiose,https://www.yelp.fr/biz/ik-grandiose-draveil,Cuisine d'Europe de l'est,2
2937,Kouchery du Bon Coeur,https://www.yelp.fr/biz/kouchery-du-bon-coeur-paris,Egyptien,7
2939,La Reine de Saba,https://www.yelp.fr/biz/la-reine-de-saba-paris,Éthiopien,40
2941,Les Saveurs d’Abyssinie,https://www.yelp.fr/biz/les-saveurs-d-abyssinie-paris,Éthiopien,2
2942,Habesha,https://www.yelp.fr/biz/habesha-paris,Éthiopien,24
2944,Addis Abeba,https://www.yelp.fr/biz/addis-abeba-paris-2,Éthiopien,52
2945,Ase Theodros,https://www.yelp.fr/biz/ase-theodros-paris-2,Éthiopien,10
2950,Adulis Café Abyssinien,https://www.yelp.fr/biz/adulis-caf%C3%A9-abyssinien-paris-4,Éthiopien,3
2951,Restaurant Lac Tana,https://www.yelp.fr/biz/restaurant-lac-tana-paris-15,Éthiopien,10
2952,Restaurant Lucy,https://www.yelp.fr/biz/restaurant-lucy-paris,Éthiopien,1
2954,L’As du Fallafel,https://www.yelp.fr/biz/l-as-du-fallafel-paris,Falafel,1810
2955,Chez Hanna,https://www.yelp.fr/biz/chez-hanna-paris,Falafel,141
2956,Maoz,https://www.yelp.fr/biz/maoz-paris,Falafel,66
2957,Falafel,https://www.yelp.fr/biz/falafel-paris,Falafel,1
2958,Thym-Thym,https://www.yelp.fr/biz/thym-thym-paris,Falafel,2
2959,Micka Falafel,https://www.yelp.fr/biz/micka-falafel-paris,Falafel,5
2961,Kebab,https://www.yelp.fr/biz/kebab-paris-3,Falafel,1
2963,Maison de la Poutine,https://www.yelp.fr/biz/maison-de-la-poutine-paris,Fast Food,10
2964,Chipotle Mexican Grill,https://www.yelp.fr/biz/chipotle-mexican-grill-paris-2,Fast Food,128
2966,Homer,https://www.yelp.fr/biz/homer-paris,Fast Food,16
2969,Patati Patata,https://www.yelp.fr/biz/patati-patata-paris,Fast Food,48
2970,Burak,https://www.yelp.fr/biz/burak-paris,Fast Food,3
2973,Prêt à Manger,https://www.yelp.fr/biz/pr%C3%AAt-%C3%A0-manger-paris-14,Fast Food,19
2974,Chipotle Mexican Grill,https://www.yelp.fr/biz/chipotle-mexican-grill-paris-4,Fast Food,11
2976,Quick,https://www.yelp.fr/biz/quick-paris-23,Fast Food,21
2978,Chaak,https://www.yelp.fr/biz/chaak-paris-5,Fast Food,9
2979,O’Tacos,https://www.yelp.fr/biz/o-tacos-paris-8,Fast Food,3
2980,Chipotle Mexican Grill,https://www.yelp.fr/biz/chipotle-mexican-grill-paris,Fast Food,33
2982,Soumsoum,https://www.yelp.fr/biz/soumsoum-paris,Fast Food,7
2984,Pomme de Pain,https://www.yelp.fr/biz/pomme-de-pain-paris-34,Fast Food,1
2985,Asteria,https://www.yelp.fr/biz/asteria-paris,Fast Food,3
2986,Waffle Factory Forum,https://www.yelp.fr/biz/waffle-factory-forum-paris-3,Fast Food,12
2990,Croc-Fac,https://www.yelp.fr/biz/croc-fac-paris,Fast Food,11
2992,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-55,Fast Food,19
2993,O’délices,https://www.yelp.fr/biz/o-d%C3%A9lices-paris-2,Fast Food,2
2994,Nabab Kebab,https://www.yelp.fr/biz/nabab-kebab-paris,Fast Food,4
2996,Fast & Light,https://www.yelp.fr/biz/fast-et-light-paris,Fast Food,1
2999,O’Tacos,https://www.yelp.fr/biz/o-tacos-paris-2,Fast Food,4
3000,Miznon,https://www.yelp.fr/biz/miznon-paris-2,Fast Food,3
3001,La Poutinerie,https://www.yelp.fr/biz/la-poutinerie-paris,Fast Food,1
3004,Ya Hala,https://www.yelp.fr/biz/ya-hala-paris,Fast Food,4
3005,Chicken Corner,https://www.yelp.fr/biz/chicken-corner-paris,Fast Food,2
3006,Özlem,https://www.yelp.fr/biz/%C3%B6zlem-paris-2,Fast Food,16
3009,Chez Nicos,https://www.yelp.fr/biz/chez-nicos-paris,Fast Food,29
3010,Restaurant Crêperie Chouchou,https://www.yelp.fr/biz/restaurant-cr%C3%AAperie-chouchou-paris-2,Fast Food,13
3012,Compose,https://www.yelp.fr/biz/compose-paris,Fast Food,6
3015,Maison de Gyros,https://www.yelp.fr/biz/maison-de-gyros-paris-3,Fast Food,27
3016,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-72,Fast Food,7
3017,KOOK,https://www.yelp.fr/biz/kook-paris,Fast Food,1
3018,massisa,https://www.yelp.fr/biz/massisa-paris,Fast Food,4
3021,Kydam,https://www.yelp.fr/biz/kydam-montreuil-2,Fast Food,1
3022,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-61,Fast Food,83
3023,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-62,Fast Food,6
3024,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-81,Fast Food,6
3026,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-20,Fast Food,6
3027,L’Original,https://www.yelp.fr/biz/l-original-paris-4,Fast Food,1
3028,Mex & Co,https://www.yelp.fr/biz/mex-et-co-paris,Fast Food,4
3029,NOON Anjou - Madeleine,https://www.yelp.fr/biz/noon-anjou-madeleine-paris,Fast Food,1
3031,La Petite Table,https://www.yelp.fr/biz/la-petite-table-paris,Fast Food,1
3033,Al Fadi,https://www.yelp.fr/biz/al-fadi-paris,Fast Food,7
3034,Chipotle Mexican Grill,https://www.yelp.fr/biz/chipotle-mexican-grill-paris-7,Fast Food,3
3035,Boulangépicier,https://www.yelp.fr/biz/boulang%C3%A9picier-paris-3,Fast Food,4
3036,Fuumi Sushi-Burrito,https://www.yelp.fr/biz/fuumi-sushi-burrito-paris,Fast Food,37
3037,Saladbar Green is Better,https://www.yelp.fr/biz/saladbar-green-is-better-paris-2,Fast Food,3
3038,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-106,Fast Food,1
3039,Yakishop,https://www.yelp.fr/biz/yakishop-paris-2,Fast Food,1
3040,Les Bols de Jean,https://www.yelp.fr/biz/les-bols-de-jean-paris,Fast Food,41
3041,Le Petit Augustin,https://www.yelp.fr/biz/le-petit-augustin-paris,Fast Food,1
3042,Foody’s,https://www.yelp.fr/biz/foodys-paris,Fast Food,1
3043,Gr’n,https://www.yelp.fr/biz/gr-n-paris,Fast Food,1
3044,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-90,Fast Food,39
3046,Le Saint eustache,https://www.yelp.fr/biz/le-saint-eustache-paris-2,Fast Food,1
3047,Chez Vous,https://www.yelp.fr/biz/chez-vous-paris-5,Fast Food,1
3048,Vous,https://www.yelp.fr/biz/vous-paris,Fast Food,2
3049,So Good,https://www.yelp.fr/biz/so-good-paris,Fast Food,1
3050,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-67,Fast Food,11
3051,Brioche Dorée,https://www.yelp.fr/biz/brioche-dor%C3%A9e-paris-12,Fast Food,25
3052,Pasta e Basta,https://www.yelp.fr/biz/pasta-e-basta-paris,Fast Food,3
3053,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-11,Fast Food,15
3054,O’Chicken,https://www.yelp.fr/biz/o-chicken-clichy,Fast Food,1
3055,Marmaris,https://www.yelp.fr/biz/marmaris-paris,Fast Food,2
3056,Ebullition,https://www.yelp.fr/biz/ebullition-paris,Fast Food,2
3058,Lunch Club,https://www.yelp.fr/biz/lunch-club-paris-2,Fast Food,2
3059,Pastabar,https://www.yelp.fr/biz/pastabar-neuilly-sur-seine,Fast Food,2
3060,Class’Croute,https://www.yelp.fr/biz/class-croute-paris-8,Fast Food,8
3061,Maison de la Poutine,https://www.yelp.fr/biz/maison-de-la-poutine-paris-2,Fast Food,3
3062,Fontaine Food,https://www.yelp.fr/biz/fontaine-food-paris,Fast Food,1
3063,KFC,https://www.yelp.fr/biz/kfc-paris-4,Fast Food,5
3064,Elite,https://www.yelp.fr/biz/elite-paris-2,Fast Food,1
3065,La Cuisinette,https://www.yelp.fr/biz/la-cuisinette-paris-3,Fast Food,4
3066,I love pasta,https://www.yelp.fr/biz/i-love-pasta-paris,Fast Food,12
3067,Green is Better,https://www.yelp.fr/biz/green-is-better-paris-6,Fast Food,1
3068,Rivoli Caffé,https://www.yelp.fr/biz/rivoli-caff%C3%A9-paris,Fast Food,11
3069,Zaatar,https://www.yelp.fr/biz/zaatar-paris,Fast Food,8
3070,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-49,Fast Food,16
3071,Baan Boran,https://www.yelp.fr/biz/baan-boran-paris-2,Fast Food,5
3073,Thaï in Box,https://www.yelp.fr/biz/tha%C3%AF-in-box-paris-4,Fast Food,5
3074,Un Moment Gourmand,https://www.yelp.fr/biz/un-moment-gourmand-paris-3,Fast Food,2
3075,Quick,https://www.yelp.fr/biz/quick-paris-13,Fast Food,13
3076,Smak,https://www.yelp.fr/biz/smak-paris,Fast Food,4
3077,Buns & Co,https://www.yelp.fr/biz/buns-et-co-paris,Fast Food,1
3078,Quick,https://www.yelp.fr/biz/quick-paris-16,Fast Food,9
3079,Iyo,https://www.yelp.fr/biz/iyo-paris-2,Fast Food,9
3080,New Delice’s,https://www.yelp.fr/biz/new-delices-paris-2,Fast Food,4
3082,NOA,https://www.yelp.fr/biz/noa-paris-6,Fast Food,1
3083,Coquine Gourmande La,https://www.yelp.fr/biz/coquine-gourmande-la-paris,Fast Food,2
3084,DZ,https://www.yelp.fr/biz/dz-paris,Fast Food,2
3085,BARAK,https://www.yelp.fr/biz/barak-paris-3,Fast Food,1
3086,Bleu Canard,https://www.yelp.fr/biz/bleu-canard-paris-2,Fast Food,10
3087,Casa Delfa,https://www.yelp.fr/biz/casa-delfa-paris,Fast Food,2
3088,L’Epée de Blé,https://www.yelp.fr/biz/l-ep%C3%A9e-de-bl%C3%A9-paris-4,Fast Food,4
3089,Cheezer,https://www.yelp.fr/biz/cheezer-paris,Fast Food,2
3092,Tour Food,https://www.yelp.fr/biz/tour-food-paris,Fast Food,2
3093,La Brioche Dorée,https://www.yelp.fr/biz/la-brioche-dor%C3%A9e-paris-10,Fast Food,4
3094,Burger King,https://www.yelp.fr/biz/burger-king-paris-15,Fast Food,4
3096,BB Burger,https://www.yelp.fr/biz/bb-burger-l-hay-les-roses,Fast Food,4
3097,Bretzel Love,https://www.yelp.fr/biz/bretzel-love-paris,Fast Food,11
3098,PUR etc,https://www.yelp.fr/biz/pur-etc-paris,Fast Food,7
3099,Tilal,https://www.yelp.fr/biz/tilal-paris,Fast Food,6
3100,Le Four à Bois,https://www.yelp.fr/biz/le-four-%C3%A0-bois-neuilly-sur-seine-2,Fast Food,1
3101,Trapani,https://www.yelp.fr/biz/trapani-paris-2,Fast Food,1
3103,Chipotle Mexican Grill,https://www.yelp.fr/biz/chipotle-mexican-grill-levallois-perret-2,Fast Food,4
3104,Mange 2 Bout,https://www.yelp.fr/biz/mange-2-bout-paris,Fast Food,4
3105,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-54,Fast Food,3
3107,Twenty Time,https://www.yelp.fr/biz/twenty-time-arcueil,Fast Food,2
3108,Thé Vert,https://www.yelp.fr/biz/th%C3%A9-vert-paris-10,Fast Food,2
3109,Stella Pizza,https://www.yelp.fr/biz/stella-pizza-paris,Fast Food,3
3110,Kermina,https://www.yelp.fr/biz/kermina-paris,Fast Food,1
3112,Pik’Nik,https://www.yelp.fr/biz/pik-nik-paris,Fast Food,1
3113,Hype Bakery,https://www.yelp.fr/biz/hype-bakery-paris,Fast Food,2
3114,Chloé.s Mini Food and Beverage,https://www.yelp.fr/biz/chlo%C3%A9-s-mini-food-and-beverage-paris,Fast Food,1
3115,O’kyoto,https://www.yelp.fr/biz/o-kyoto-paris,Fast Food,1
3116,Restaurant du Parc,https://www.yelp.fr/biz/restaurant-du-parc-paris,Fast Food,2
3117,Flunch,https://www.yelp.fr/biz/flunch-paris,Fast Food,9
3118,Arlocchino,https://www.yelp.fr/biz/arlocchino-paris,Fast Food,2
3119,Mondial Chicken,https://www.yelp.fr/biz/mondial-chicken-paris,Fast Food,1
3120,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-22,Fast Food,12
3122,Tell mom,https://www.yelp.fr/biz/tell-mom-paris,Fast Food,1
3123,Mei -Ko,https://www.yelp.fr/biz/mei-ko-paris,Fast Food,3
3124,Tima,https://www.yelp.fr/biz/tima-paris,Fast Food,1
3126,Aux Délices de Pékin,https://www.yelp.fr/biz/aux-d%C3%A9lices-de-p%C3%A9kin-paris-2,Fast Food,1
3127,La Dinette des Fils à Maman,https://www.yelp.fr/biz/la-dinette-des-fils-%C3%A0-maman-paris,Fast Food,7
3129,McDonald’s,https://www.yelp.fr/biz/mcdonalds-paris-47,Fast Food,7
3130,Nooï,https://www.yelp.fr/biz/noo%C3%AF-paris-12,Fast Food,2
3132,Larry’s,https://www.yelp.fr/biz/larrys-paris,Fast Food,5
3134,En Faim,https://www.yelp.fr/biz/en-faim-paris,Fast Food,4
3137,Au Plaisir des Pates,https://www.yelp.fr/biz/au-plaisir-des-pates-clichy,Fast Food,1
3138,Scoozi,https://www.yelp.fr/biz/scoozi-paris,Fast Food,1
3139,Mac Doner,https://www.yelp.fr/biz/mac-doner-paris,Fast Food,3
3141,Gaby Cook,https://www.yelp.fr/biz/gaby-cook-montreuil-2,Fast Food,1
3142,Sizin,https://www.yelp.fr/biz/sizin-paris,Fast Food,14
3143,La Fabrica,https://www.yelp.fr/biz/la-fabrica-saint-denis,Fast Food,1
3144,Saj Al Reef,https://www.yelp.fr/biz/saj-al-reef-courbevoie,Fast Food,1
3145,K.F.C,https://www.yelp.fr/biz/k-f-c-paris-2,Fast Food,16
